ref_name,rx_name,control_variant,variant,sample
Dupont21,CP_Fig3E_14,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_14,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_15,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_15,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_15,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_15,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_15,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_15,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_16,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_16,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_16,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_16,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_16,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_16,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_17,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_17,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_17,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_17,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_17,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_17,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_18,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_18,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_18,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_18,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_18,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_18,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_19,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_19,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_19,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_19,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_19,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_19,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_2,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_2,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_2,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_20,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_20,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_20,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_20,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_20,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_20,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_21,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_21,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_21,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_21,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_21,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_21,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_22,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_22,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_22,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_22,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_22,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_22,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_23,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_23,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_23,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_23,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_23,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_23,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_24,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_24,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_24,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_24,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_24,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_24,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_25,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_25,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_25,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_25,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_25,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_25,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_26,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_26,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_26,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_26,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_26,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_26,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_27,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_27,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_27,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_27,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_27,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_27,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_28,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_28,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_28,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_28,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_28,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_28,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_29,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_29,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_29,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_29,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_29,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_29,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_3,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_3,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_3,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_30,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_30,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_30,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_30,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_30,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_30,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_31,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_31,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_31,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_31,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_31,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_31,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_32,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_32,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_32,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_32,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_32,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_32,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_33,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_33,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_33,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_33,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_33,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_33,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_34,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_34,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_34,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_34,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_34,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_34,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_35,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_35,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_35,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_35,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_35,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_35,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_4,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_4,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_4,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_5,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_5,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_5,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_5,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_6,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_6,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_6,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_6,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_6,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_6,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_7,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_7,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_7,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_7,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_7,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_7,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_8,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_8,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_8,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_8,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_8,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_8,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_9,B.1.1.7 Spike,B.1.351 Spike,1
Dupont21,CP_Fig3E_9,B.1.1.7 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_9,B.1.1.7 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3E_9,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3E_9,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3E_9,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3G_1,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3G_1,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3G_1,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3G_2,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3G_2,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3G_2,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3G_3,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3G_3,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3G_3,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3G_4,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3G_4,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3G_4,B.1.351 Spike,Wuhan-Hu-1,1
Dupont21,CP_Fig3G_5,B.1.351 Spike,B.1.1.7 Spike,1
Dupont21,CP_Fig3G_5,B.1.351 Spike,P.1 Spike,1
Dupont21,CP_Fig3G_5,B.1.351 Spike,Wuhan-Hu-1,1
Becker21,CP_HS1,B.1.126 full genome,B.1.351 full genome,1
Gonzalez21,CP_Mild,19A_1707038,B.1.1.7 full genome_1707039,29
Gonzalez21,CP_Mild,19A_1707038,B.1.351 full genome_768828,29
Planas21b,CP_Orleans_G2_1,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_10,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_11,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_12,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_13,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_14,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_15,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_16,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_17,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_18,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_19,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_2,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_20,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_21,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_22,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_23,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_24,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_25,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_26,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_27,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_28,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_29,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_3,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_30,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_31,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_32,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_33,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_34,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_35,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_36,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_37,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_38,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_39,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_4,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_40,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_41,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_42,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_43,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_44,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_45,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_46,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_47,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_48,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_49,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_5,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_50,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_51,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_52,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_53,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_54,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_55,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_56,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_6,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_7,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_8,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Orleans_G2_9,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Becker21,CP_S31,B.1.126 full genome,B.1.351 full genome,1
Becker21,CP_S33,B.1.126 full genome,B.1.351 full genome,1
Becker21,CP_S36,B.1.126 full genome,B.1.351 full genome,1
Becker21,CP_S42,B.1.126 full genome,B.1.351 full genome,1
Becker21,CP_S43,B.1.126 full genome,B.1.351 full genome,1
Gonzalez21,CP_Severe,19A_1707038,B.1.1.7 full genome_1707039,25
Gonzalez21,CP_Severe,19A_1707038,B.1.351 full genome_768828,25
Planas21b,CP_Strasbourg_G1_1,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_10,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_11,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_12,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_13,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_14,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_15,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_16,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_17,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_18,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_19,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_2,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_20,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_21,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_22,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_23,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_24,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_25,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_26,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_27,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_3,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_4,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_5,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_6,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_7,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_8,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_G1_9,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_1,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_10,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_11,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_12,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_13,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_14,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_15,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_16,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_17,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_18,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_19,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_2,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_20,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_21,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_3,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_4,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_5,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_6,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_7,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_8,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Planas21b,CP_Strasbourg_infect_G1_9,B.1.1.7 full genome,B.1.617.2_2029113 full genome,1
Weigang21,CP_WT_mice_6d_1,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_WT_mice_6d_2,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_WT_mice_6d_3,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_WT_mice_6d_4,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_WT_mice_6d_5,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_WT_mice_6d_6,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_WT_mice_6d_7,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_01,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
Weigang21,CP_d105_mice_6e_02,hCoV-19/Germany/NW-RKI-I-0026/2020,hCoV-19/Germany/NW-RKI-I-0029/2020,1
